"","y","x1","x2","x3","x4","x5","x6","x7"
"1",-7.50530885611574,-0.708911980936525,-0.654564798875363,-0.541734799751556,-0.354455990468262,0.600404440126194,-0.54252003099165,-0.505957462114257
"2",20.664719045134,0.10118515402789,0.09707364493417,1.20775572755015,0.0505925770139449,-0.00981000068329231,1.20786780598317,1.34303882517041
"3",4.2931673522131,-0.91808678260424,-0.902579918141865,1.16141954084533,-0.45904339130212,0.172434840612694,1.16040261569495,-0.214579408546869
"4",9.84672508268246,1.5128226319436,1.51067043032028,0.698537961103365,0.7564113159718,0.00700053969516652,0.700213649514998,-0.179556530043387
"5",9.31295576582454,0.247049601621168,0.191967219348024,1.58655980834744,0.123524800810584,-0.185818302220601,1.58683345454085,-0.100190741213562
"6",2.48062352582561,-0.902926554312208,-0.919526336844195,0.559486558384359,-0.451463277156104,0.0471980748785857,0.558486425565304,0.712666307051405
"7",-9.26842707146791,0.404970882234293,0.389199284085879,-1.277040777246,0.202485441117146,-0.451239657222759,-1.27659220845804,-0.0735644041263263
"8",-2.18227625815898,0.655866534935025,0.653493999066577,-0.573991889323233,0.327933267467512,0.366388715390721,-0.573265414236886,-0.0376341714670479
"9",-17.201872116171,0.4933231814593,0.537324196338655,-1.2251590477193,0.24666159072965,0.0383133345529744,-1.22461261489836,-0.681660478755657
"10",-0.0837511025961977,-0.387846557350548,-0.357319527412247,-0.472971035527796,-0.193923278675274,0.543152917590538,-0.473400636439312,-0.324270272246319
"11",3.8362145364482,1.42932299825666,1.42274205440651,-0.621949876691191,0.714661499128328,0.118877382224916,-0.620366677224124,0.0601604404345152
"12",-3.83095792179507,0.307385066217239,0.297250599011778,0.041775395957754,0.153692533108619,-0.177486607730454,0.0421158731442352,-0.588894486259664
"13",-3.999362713894,-0.703698750735996,-0.675820215719807,-0.910142191782703,-0.351849375367998,0.152681588372264,-0.910921648552446,0.531496192632572
"14",-19.1484775484169,-2.29715805737169,-2.27489152942475,0.160573235353761,-1.14857902868585,-0.233524407911063,0.158028772404075,-1.51839408178679
"15",-2.01632848691844,1.04247274794892,1.01492252016693,-0.655739346040729,0.521236373974458,-0.313408350059776,-0.654584643918818,0.306557860789766
"16",11.4399166581508,-0.127391779209423,-0.155691585487908,1.76742837575462,-0.0636958896047116,0.0728615588793657,1.76728726937265,-1.53644982353759
"17",2.56059066070822,-0.0986484332931385,-0.0840651548076653,0.716816744634031,-0.0493242166465692,-0.110822968304608,0.716707476017206,-0.300976126836611
"18",4.58701697569552,0.861378040491107,0.892119357471723,0.909220118173775,0.430689020245553,0.000276337907906033,0.910174229495227,-0.528279904445006
"19",2.23510514468064,0.738763024903896,0.734269176417887,0.383367061871726,0.369381512451948,0.018585331037916,0.384185357826345,-0.652094780680999
"20",17.2530259773476,0.511443151023316,0.546687460081485,1.68160957698934,0.255721575511658,-0.147380236547018,1.68217608051942,-0.0568967778473925
"21",-8.69738003541764,0.836519201414026,0.852443436628708,-0.636663030206048,0.418259600707013,-0.142167183204625,-0.635736453948977,-1.91435942568001
"22",7.67681797697927,0.699678130536875,0.675197074806844,-0.462419733662643,0.349839065268437,-0.033794653780958,-0.461644730360566,1.17658331201856
"23",4.06718812537496,-0.00789318682900181,0.00575160082797518,1.43229098148444,-0.0039465934145009,0.294521749143301,1.43228223854166,-1.664972436212
"24",-21.6794111112623,-2.07180986605757,-2.1169843899008,-0.648401498837441,-1.03590493302878,-0.38089170010744,-0.650696353310367,-0.463530401472386
"25",-7.13774309234276,0.537367577700518,0.594688525768559,-0.207975962501873,0.268683788850259,0.148486546907105,-0.207380743601965,-1.11592010504285
"26",-9.01303653074816,-0.138586909723193,-0.0593709137829588,-0.392654422696564,-0.0692934548615966,0.0832375928033796,-0.392807929441984,-0.750819001193448
"27",14.2021692233132,-0.238253676899522,-0.252942535958182,-0.319728965221719,-0.119126838449761,0.265774959319091,-0.319992868548507,2.08716654562835
"28",-4.38916753497932,-1.55321055409347,-1.59497593914613,-0.277392878604684,-0.776605277046733,-0.0760459809085752,-0.279113302976559,0.0173956196932517
"29",-3.76730857457179,-0.560608225302813,-0.537819440205116,0.494809292831179,-0.280304112651406,0.092504702479072,0.494188331267827,-1.28630053043433
"30",-7.45711661747929,0.33548339000551,0.330081205850277,-0.177702082758029,0.167741695002755,0.0667746976930578,-0.177330482269606,-1.64060553441858
